施設ID,施設GID,施設FID
ChIJiX0ccCbLImAR2IWT_rhB3io,ChIJiX0ccCbLImAR2IWT_rhB3io,0x6022cb26701c7d89:0x2ade41b8fe9385d8
ChIJv1ii_pnzGGARyL6OweMhGTM,ChIJv1ii_pnzGGARyL6OweMhGTM,0x6018f399fea258bf:0x331921e3c18ebec8
ChIJjVblMuCNGGARCWwHe5hy8KU,ChIJjVblMuCNGGARCWwHe5hy8KU,0x60188de032e5568d:0xa5f072987b076c09
ChIJDzrGPDxdlCER2ke4nEb4NRg,ChIJDzrGPDxdlCER2ke4nEb4NRg,0x21945d3c3cc63a0f:0x1835f8469cb847da
ChIJE1fAxRzRQzURcgzfayUHUOE,ChIJE1fAxRzRQzURcgzfayUHUOE,0x3543d11cc5c05713:0xe15007256bdf0c72
ChIJhbHtLiXTBGARJJtl5cLb_qw,ChIJhbHtLiXTBGARJJtl5cLb_qw,0x6004d3252eedb185:0xacfedbc2e5659b24
ChIJg4SJciiTHmARDSeZEAVGzC0,ChIJg4SJciiTHmARDSeZEAVGzC0,0x601e932872898483:0x2dcc46051099270d
ChIJd8vAPu7_UzUReIj1R6ERhb0,ChIJd8vAPu7_UzUReIj1R6ERhb0,0x3553ffee3ec0cb77:0xbd8511a147f58878
ChIJ_67FcLvLHWAR10O1CO2Jt-A,ChIJ_67FcLvLHWAR10O1CO2Jt-A,0x601dcbbb70c5aeff:0xe0b789ed08b543d7
ChIJ70pHdfHdGGARcc4E5IPZxJ4,ChIJ70pHdfHdGGARcc4E5IPZxJ4,0x6018ddf175474aef:0x9ec4d983e404ce71
ChIJlSiuyHYgbywR6rqsR5to84s,ChIJlSiuyHYgbywR6rqsR5to84s,0x2c6f2076c8ae2895:0x8bf3689b47acbaea
ChIJnegrIEd9A2ARUP-dxu_vIUI,ChIJnegrIEd9A2ARUP-dxu_vIUI,0x60037d47202be89d:0x4221efefc69dff50
ChIJrY8WEuKHHWARznUQg7OzZk8,ChIJrY8WEuKHHWARznUQg7OzZk8,0x601d87e212168fad:0x4f66b3b3831075ce
ChIJDwRZiJmNGGAR0zjC4Qqudi0,ChIJDwRZiJmNGGAR0zjC4Qqudi0,0x60188d998859040f:0x2d76ae0ae1c238d3
ChIJhUhVJGphA2ARc26NnxWNxGI,ChIJhUhVJGphA2ARc26NnxWNxGI,
ChIJ0cuTnHBLGmARdEU7ps9ZeII,ChIJ0cuTnHBLGmARdEU7ps9ZeII,0x601a4b709c93cbd1:0x827859cfa63b4574
ChIJE740VjhyAWARiRRAQzi-WuM,ChIJE740VjhyAWARiRRAQzi-WuM,0x600172385634be13:0xe35abe3843401489
ChIJm3l89lgMAWARDHLZH9NPe5Y,ChIJm3l89lgMAWARDHLZH9NPe5Y,0x60010c58f67c799b:0x967b4fd31fd9720c
ChIJdUIX6O9hGGARKPUipVQj0Uk,ChIJdUIX6O9hGGARKPUipVQj0Uk,0x601861efe8174275:0x49d12354a522f528
ChIJkxIv0ESDImARlO6URUTDxoE,ChIJkxIv0ESDImARlO6URUTDxoE,0x60228344d02f1293:0x81c6c3444594ee94
ChIJt0NRsaFdGGARzGNP4qnRR-8,ChIJt0NRsaFdGGARzGNP4qnRR-8,0x60185da1b15143b7:0xef47d1a9e24f63cc
ChIJy9TpltF6VoURM114Z9l3a0A,ChIJy9TpltF6VoURM114Z9l3a0A,0x85567ad196e9d4cb:0x406b77d967785d33
ChIJ_-3Mm_xxA2AReFTGBKgMm8s,ChIJ_-3Mm_xxA2AReFTGBKgMm8s,0x600371fc9bccedff:0xcb9b0ca804c65478
ChIJtX9UvmL_GGARxGh_dp3Wup8,ChIJtX9UvmL_GGARxGh_dp3Wup8,0x6018ff62be547fb5:0x9fbad69d767f68c4
ChIJFe_r4jj1nl8RM0RoUe00MNI,ChIJFe_r4jj1nl8RM0RoUe00MNI,0x5f9ef538e2ebef15:0xd23034ed51684433
ChIJBRKLJs3JAGARmz9N-HR34d4,ChIJBRKLJs3JAGARmz9N-HR34d4,0x6000c9cd268b1205:0xdee17774f84d3f9b
ChIJzcKpJwLnAGARgK6lar52ilE,ChIJzcKpJwLnAGARgK6lar52ilE,0x6000e70227a9c2cd:0x518a76be6aa5ae80
ChIJIwWOn6YLUzUR5C0w8bBnEGI,ChIJIwWOn6YLUzUR5C0w8bBnEGI,0x35530ba69f8e0523:0x621067b0f1302de4
ChIJ9fJazG89pwoR4j5SdJYuhJ4,ChIJ9fJazG89pwoR4j5SdJYuhJ4,0xaa73d6fcc5af2f5:0x9e842e9674523ee2
ChIJ657TWT6LGGARydaPC2uAawI,ChIJ657TWT6LGGARydaPC2uAawI,0x60188b3e59d39eeb:0x26b806b0b8fd6c9
ChIJu95Sz_lJGmAR1KE0POpDAbY,ChIJu95Sz_lJGmAR1KE0POpDAbY,0x601a49f9cf52debb:0xb60143ea3c34a1d4
ChIJ8Vdgr6loCgQRgKR6573QMTM,ChIJ8Vdgr6loCgQRgKR6573QMTM,0x40a68a9af6057f1:0x3331d0bde77aa480
ChIJ20zN9fZJGmARWoVBJBvnRYE,ChIJ20zN9fZJGmARWoVBJBvnRYE,0x601a49f6f5cd4cdb:0x8145e71b2441855a
ChIJAQAA0EG3WjUR1AaSEnnXtIM,ChIJAQAA0EG3WjUR1AaSEnnXtIM,0x355ab741d0000001:0x83b4d779129206d4
ChIJZShoQuf3AGARaWWIstPSFHs,ChIJZShoQuf3AGARaWWIstPSFHs,0x6000f7e742682865:0x7b14d2d3b2886569
ChIJKWt7u6BTGGARqteYr12oynY,ChIJKWt7u6BTGGARqteYr12oynY,0x601853a0bb7b6b29:0x76caa85daf98d7aa
ChIJkR59fLB6MogR7HEa06Wv08s,ChIJkR59fLB6MogR7HEa06Wv08s,0x88327ab07c7d1e91:0xcbd3afa5d31a71ec
ChIJaXCVN8pTGGARDfKmUW6FXUE,ChIJaXCVN8pTGGARDfKmUW6FXUE,0x601853ca37957069:0x415d856e51a6f20d
ChIJjy4ELa7nAGAR8x5Wpk-3PVg,ChIJjy4ELa7nAGAR8x5Wpk-3PVg,0x6000e7ae2d042e8f:0x583db74fa6561ef3
ChIJSw8ThqJnIaERJ5Sv6WUDnRs,ChIJSw8ThqJnIaERJ5Sv6WUDnRs,0xa12167a286130f4b:0x1b9d0365e9af9427
ChIJ-Vku9eQPHWARZv8RClQL7_4,ChIJ-Vku9eQPHWARZv8RClQL7_4,0x601d0fe4f52e59f9:0xfeef0b540a11ff66
ChIJIaxRmMpZmG4RNsBquaICwYg,ChIJIaxRmMpZmG4RNsBquaICwYg,0x6e9859ca9851ac21:0x88c102a2b96ac036
ChIJ0XS_K5Apil8RMbXkHyTpwWs,ChIJ0XS_K5Apil8RMbXkHyTpwWs,0x5f8a29902bbf74d1:0x6bc1e9241fe4b531
ChIJg-G3owk3GmAR0YkfI1k0YDQ,ChIJg-G3owk3GmAR0YkfI1k0YDQ,0x601a3709a3b7e183:0x34603459231f89d1
ChIJayuvJGhtUzURcwQa69gTaXw,ChIJayuvJGhtUzURcwQa69gTaXw,0x35536d6824af2b6b:0x7c6913d8eb1a0473
ChIJJwYh41HVTSURuphNfjcasLw,ChIJJwYh41HVTSURuphNfjcasLw,0x254dd551e3210627:0xbcb01a377e4d98ba
ChIJHWd3mN37XikRBynFfsUClY0,ChIJHWd3mN37XikRBynFfsUClY0,0x295efbdd9877671d:0x8d9502c57ec52907
ChIJi706VgOLGGARWR72rE75QuQ,ChIJi706VgOLGGARWR72rE75QuQ,0x60188b03563abd8b:0xe442f94eacf61e59
ChIJs5iUGemrGWARx5uK1ZY2S0E,ChIJs5iUGemrGWARx5uK1ZY2S0E,
ChIJgTuwaXJUZAcRmui0LGt6CXU,ChIJgTuwaXJUZAcRmui0LGt6CXU,
ChIJ7wgEA4RPGGARC4fLGSOjsz4,ChIJ7wgEA4RPGGARC4fLGSOjsz4,0x60184f84030408ef:0x3eb3a32319cb870b
ChIJRV9JZmeXsi4R-lvkBOFuuWQ,ChIJRV9JZmeXsi4R-lvkBOFuuWQ,0x2eb2976766495f45:0x64b96ee104e45bfa
ChIJq0IxrzQYOqwRJnohq4kkt0I,ChIJq0IxrzQYOqwRJnohq4kkt0I,0xac3a1834af3142ab:0x42b72489ab217a26
ChIJz0H_xQU1GmAR_B6k2ua0bIo,ChIJz0H_xQU1GmAR_B6k2ua0bIo,0x601a3505c5ff41cf:0x8a6cb4e6daa41efc
ChIJw9IBVBhhGGARuc-ojmLozME,ChIJw9IBVBhhGGARuc-ojmLozME,0x601861185401d2c3:0xc1cce8628ea8cfb9
ChIJKyWp1z8oil8RBJZcukcjPtE,ChIJKyWp1z8oil8RBJZcukcjPtE,0x5f8a283fd7a9252b:0xd13e2347ba5c9604
ChIJj7EKlDB2hV8Rkz6zCBNEllA,ChIJj7EKlDB2hV8Rkz6zCBNEllA,0x5f857630940ab18f:0x5096441308b33e93
ChIJg3vO9z91A2AR-m9W_o9LFWE,ChIJg3vO9z91A2AR-m9W_o9LFWE,0x6003753ff7ce7b83:0x61154b8ffe566ffa
ChIJPXsOFqQpC18RC7tC-f9QERI,ChIJPXsOFqQpC18RC7tC-f9QERI,0x5f0b29a4160e7b3d:0x121150fff942bb0b
ChIJhT6c17LxGGARDgFIcbhUCz8,ChIJhT6c17LxGGARDgFIcbhUCz8,0x6018f1b2d79c3e85:0x3f0b54b87148010e
ChIJaZ2OttNcH2ARRMgwcqMZJ7U,ChIJaZ2OttNcH2ARRMgwcqMZJ7U,0x601f5cd3b68e9d69:0xb52719a37230c844
ChIJ7-2eAO-UhiERyWWIWzmtqCQ,ChIJ7-2eAO-UhiERyWWIWzmtqCQ,0x218694ef009eedef:0x24a8ad395b8865c9
ChIJTU-irw5SeyUREMyH3HvtyP4,ChIJTU-irw5SeyUREMyH3HvtyP4,0x257b520eafa24f4d:0xfec8ed7bdc87cc10
ChIJQ_21G5_bHmARLv_1EXOqK8Y,ChIJQ_21G5_bHmARLv_1EXOqK8Y,0x601edb9f1bb5fd43:0xc62baa7311f5ff2e
ChIJ9TgLUNNxA2ARYdErZR66Lvk,ChIJ9TgLUNNxA2ARYdErZR66Lvk,0x600371d3500b38f5:0xf92eba1e652bd161
ChIJWfWQY6O3i18R42BD8-mkeV0,ChIJWfWQY6O3i18R42BD8-mkeV0,0x5f8bb7a36390f559:0x5d79a4e9f34360e3
ChIJF8sNbvudGGAR9xzu3caJV8M,ChIJF8sNbvudGGAR9xzu3caJV8M,0x60189dfb6e0dcb17:0xc35789c6ddee1cf7
ChIJZzbrtTWPGGARMD8lyByt-BU,ChIJZzbrtTWPGGARMD8lyByt-BU,0x60188f35b5eb3667:0x15f8ad1cc8253f30
ChIJq6p9BT76AGARg2do5fNjVi8,ChIJq6p9BT76AGARg2do5fNjVi8,0x6000fa3e057daaab:0x2f5663f3e5686783
ChIJLdcLM3ePA2ARb_7MFJmvkfs,ChIJLdcLM3ePA2ARb_7MFJmvkfs,0x60038f77330bd72d:0xfb91af9914ccfe6f
ChIJ-4cM0PiPGGARmDIRgKnCS6o,ChIJ-4cM0PiPGGARmDIRgKnCS6o,0x60188ff8d00c87fb:0xaa4bc2a980113298
ChIJAQBs35GOHmARGwS9QLouXUM,ChIJAQBs35GOHmARGwS9QLouXUM,0x601e8e91df6c0001:0x435d2eba40bd041b
ChIJ_zpa-pOTQTUR8MEh4GtcCDE,ChIJ_zpa-pOTQTUR8MEh4GtcCDE,0x35419393fa5a3aff:0x31085c6be021c1f0
ChIJqb8wCI9NGGAR3eOOisBhFMc,ChIJqb8wCI9NGGAR3eOOisBhFMc,0x60184d8f0830bfa9:0xc71461c08a8ee3dd
ChIJhTdpymThGGARUmKBB6VprGo,ChIJhTdpymThGGARUmKBB6VprGo,0x6018e164ca693785:0x6aac69a507816252
ChIJe6kJzSmGil8RR2SOScnZYag,ChIJe6kJzSmGil8RR2SOScnZYag,0x5f8a8629cd09a97b:0xa861d9c9498e6447
ChIJFcZ6puDEAGAROsLAOd8tyhU,ChIJFcZ6puDEAGAROsLAOd8tyhU,0x6000c4e0a67ac615:0x15ca2ddf39c0c23a
ChIJRcN6nD-JQTURc6H2Bxd-eXo,ChIJRcN6nD-JQTURc6H2Bxd-eXo,0x3541893f9c7ac345:0x7a797e1707f6a173
ChIJgRZWQwDTBGARe9biALFIAt4,ChIJgRZWQwDTBGARe9biALFIAt4,
ChIJt4BD15EJAWARcoM42MA54to,ChIJt4BD15EJAWARcoM42MA54to,0x60010991d74380b7:0xdae239c0d8388372
ChIJxzV5t8UpC18Rn4BGsgfoEvI,ChIJxzV5t8UpC18Rn4BGsgfoEvI,0x5f0b29c5b77935c7:0xf212e807b246809f
ChIJ75bpsLT3vksR4uqjRdCXNV4,ChIJ75bpsLT3vksR4uqjRdCXNV4,0x4bbef7b4b0e996ef:0x5e3597d045a3eae2
ChIJX6Y-YBQ3kqIRTezwvCwXlyM,ChIJX6Y-YBQ3kqIRTezwvCwXlyM,0xa2923714603ea65f:0x2397172cbcf0ec4d
ChIJA_gE0_FhGGARD7S5lcgR3Wc,ChIJA_gE0_FhGGARD7S5lcgR3Wc,0x601861f1d304f803:0x67dd11c895b9b40f
ChIJAQBAjxFcGGARqbCf-94j4oU,ChIJAQBAjxFcGGARqbCf-94j4oU,0x60185c118f400001:0x85e223defb9fb0a9
ChIJJ3olKJ33G2ARqm2lfZhy4p8,ChIJJ3olKJ33G2ARqm2lfZhy4p8,0x601bf79d28257a27:0x9fe272987da56daa
ChIJP55xvc93A2ARt0CIdEPPQ5g,ChIJP55xvc93A2ARt0CIdEPPQ5g,0x600377cfbd719e3f:0x9843cf43748840b7
ChIJ1XCk1KoPHWARRew4sUkhfHU,ChIJ1XCk1KoPHWARRew4sUkhfHU,0x601d0faad4a470d5:0x757c2149b138ec45
ChIJHQy1Il0fGWARQ_waf1lse3A,ChIJHQy1Il0fGWARQ_waf1lse3A,0x60191f5d22b50c1d:0x707b6c597f1afc43
ChIJcZUuVMyNGGARt8MWupK73eY,ChIJcZUuVMyNGGARt8MWupK73eY,0x60188dcc542e9571:0xe6ddbb92ba16c3b7
ChIJuRrm47DpQzUR_-0lf-2TXOk,ChIJuRrm47DpQzUR_-0lf-2TXOk,0x3543e9b0e3e61ab9:0xe95c93ed7f25edff
ChIJUemyeospil8ReOzgzc6Xcuk,ChIJUemyeospil8ReOzgzc6Xcuk,0x5f8a298b7ab2e951:0xe97297cecde0ec78
ChIJ0Zjnw9lkOEARfOMdBAY_ndw,ChIJ0Zjnw9lkOEARfOMdBAY_ndw,0x403864d9c3e798d1:0xdc9d3f06041de37c
ChIJs4r-hzplA2AR_cJCK_b6vVQ,ChIJs4r-hzplA2AR_cJCK_b6vVQ,0x6003653a87fe8ab3:0x54bdfaf62b42c2fd
ChIJWxE_gnjTEgcRu2lLl9BOgLI,ChIJWxE_gnjTEgcRu2lLl9BOgLI,0x712d378823f115b:0xb2804ed0974b69bb
ChIJ93Np6f5HH2ARIRkoPRP-bVo,ChIJ93Np6f5HH2ARIRkoPRP-bVo,0x601f47fee96973f7:0x5a6dfe133d281921
ChIJk1eCnV4FhqoR2380i1mpK74,ChIJk1eCnV4FhqoR2380i1mpK74,0xaa86055e9d825793:0xbe2ba9598b347fdb
ChIJHVftlj__UTURuwiS_mGO34E,ChIJHVftlj__UTURuwiS_mGO34E,0x3551ff3f96ed571d:0x81df8e61fe9208bb
ChIJDdFNj6EIVDUR2DEa6QPsupM,ChIJDdFNj6EIVDUR2DEa6QPsupM,0x355408a18f4dd10d:0x93baec03e91a31d8
ChIJGdSwhw-NGGARA89znHHFsig,ChIJGdSwhw-NGGARA89znHHFsig,0x60188d0f87b0d419:0x28b2c5719c73cf03
ChIJR2gaFQDrGGARTsVsS6aykFE,ChIJR2gaFQDrGGARTsVsS6aykFE,0x6018eb00151a6847:0x5190b2a64b6cc54e
ChIJ59qTqRdMqqMR33R1dTMHA8w,ChIJ59qTqRdMqqMR33R1dTMHA8w,0xa3aa4c17a993dae7:0xcc030733757574df
ChIJ_1T0RYCLGGARvPLBkDwtnOY,ChIJ_1T0RYCLGGARvPLBkDwtnOY,0x60188b8045f454ff:0xe69c2d3c90c1f2bc
ChIJnyBWgHSLGGARgLScsmcziRw,ChIJnyBWgHSLGGARgLScsmcziRw,0x60188b748056209f:0x1c893367b29cb480
ChIJlb-sx0SPGGARDVu0GkZ9vFQ,ChIJlb-sx0SPGGARDVu0GkZ9vFQ,0x60188f44c7acbf95:0x54bc7d461ab45b0d
ChIJQR2xjoeLGGARysmYWkXXO28,ChIJQR2xjoeLGGARysmYWkXXO28,0x60188b878eb11d41:0x6f3bd7455a98c9ca
ChIJ26UZrrVRGGARGRtXkxnzXyQ,ChIJ26UZrrVRGGARGRtXkxnzXyQ,0x601851b5ae19a5db:0x245ff31993571b19
ChIJTxmV_fuNGGAREr56e8WJ8f4,ChIJTxmV_fuNGGAREr56e8WJ8f4,0x60188dfbfd95194f:0xfef189c57b7abe12
ChIJMfVWh2HbGGAR6zGl-iwISVE,ChIJMfVWh2HbGGAR6zGl-iwISVE,0x6018db618756f531:0x5149082cfaa531eb
ChIJI6ZXuDTZdF8RKmkVzXVUQ2M,ChIJI6ZXuDTZdF8RKmkVzXVUQ2M,0x5f74d934b857a623:0x63435475cd15692a
ChIJ6c-vwIldGGARv5hlV-UurRA,ChIJ6c-vwIldGGARv5hlV-UurRA,0x60185d89c0afcfe9:0x10ad2ee5576598bf
ChIJ1yMerr7q0owR4Pk-oLfeFYk,ChIJ1yMerr7q0owR4Pk-oLfeFYk,0x8cd2eabeae1e23d7:0x8915deb7a03ef9e0
ChIJhdOirZiNAGARSbsxy_eLUcU,ChIJhdOirZiNAGARSbsxy_eLUcU,0x60008d98ada2d385:0xc5518bf7cb31bb49
ChIJsX6oQo_HQzURZdEATcFsxgM,ChIJsX6oQo_HQzURZdEATcFsxgM,0x3543c78f42a87eb1:0x3c66cc14d00d165
ChIJY6xTl5-LGGARZxymacBcrEY,ChIJY6xTl5-LGGARZxymacBcrEY,0x60188b9f9753ac63:0x46ac5cc069a61c67
ChIJE2MUdQubajURVH02EOI08Sc,ChIJE2MUdQubajURVH02EOI08Sc,0x356a9b0b75146313:0x27f134e210367d54
ChIJ7T5LzFt3A2ARDhIR0kFboLI,ChIJ7T5LzFt3A2ARDhIR0kFboLI,0x6003775bcc4b3eed:0xb2a05b41d211120e
ChIJL2l1z1uNGGARSCQa6fTcWGk,ChIJL2l1z1uNGGARSCQa6fTcWGk,0x60188d5bcf75692f:0x6958dcf4e91a2448
ChIJOYJJDhhJFUwRAP5Got8P5s0,ChIJOYJJDhhJFUwRAP5Got8P5s0,0x4c1549180e498239:0xcde60fdfa246fe00
ChIJ98pVU23BQzURz34z7GQA0Lw,ChIJ98pVU23BQzURz34z7GQA0Lw,0x3543c16d5355caf7:0xbcd00064ec337ecf
ChIJJ_-j871w3GcRrfwjzKdHEc8,ChIJJ_-j871w3GcRrfwjzKdHEc8,0x67dc70bdf3a3ff27:0xcf1147a7cc23fcad
ChIJGxCEvCfZEm8R5i0GJOU_Qy4,ChIJGxCEvCfZEm8R5i0GJOU_Qy4,
ChIJ4W_Pdjt7A2AR24eRyA_1jh0,ChIJ4W_Pdjt7A2AR24eRyA_1jh0,0x60037b3b76cf6fe1:0x1d8ef50fc89187db
ChIJr8QngwIgAWARfiw6d79TXAo,ChIJr8QngwIgAWARfiw6d79TXAo,0x600120028327c4af:0xa5c53bf773a2c7e
ChIJ-Ytxs4iFBGARfWjKcxELAgg,ChIJ-Ytxs4iFBGARfWjKcxELAgg,0x60048588b3718bf9:0x8020b1173ca687d
ChIJhaHcTz8GVDURSBPigpIwHEM,ChIJhaHcTz8GVDURSBPigpIwHEM,0x3554063f4fdca185:0x431c309282e21348
ChIJ1UpFVYnlTzURc8_URYmPPJ4,ChIJ1UpFVYnlTzURc8_URYmPPJ4,0x354fe58955454ad5:0x9e3c8f8945d4cf73
ChIJJWm0go5FGmAR0tx_7SZ4TG8,ChIJJWm0go5FGmAR0tx_7SZ4TG8,0x601a458e82b46925:0x6f4c7826ed7fdcd2
ChIJCezyPdKjWjURSoaUQZYpePU,ChIJCezyPdKjWjURSoaUQZYpePU,0x355aa3d23df2ec09:0xf57829964194864a
ChIJLbK8n-1XGGARh8Ux6cHjkcw,ChIJLbK8n-1XGGARh8Ux6cHjkcw,0x601857ed9fbcb22d:0xcc91e3c1e931c587
ChIJQzYSh6WNGGARxJL0EPhA0Pg,ChIJQzYSh6WNGGARxJL0EPhA0Pg,0x60188da587123643:0xf8d040f810f492c4
ChIJZR8AcUwpil8R156t-5JZ-oo,ChIJZR8AcUwpil8R156t-5JZ-oo,0x5f8a294c71001f65:0x8afa5992fbad9ed7
ChIJ54L0ir-SPEkRYlL8pNrpYtQ,ChIJ54L0ir-SPEkRYlL8pNrpYtQ,0x493c92bf8af482e7:0xd462e9daa4fc5262
ChIJr-e6bVLJQzURptiHtKKcg5M,ChIJr-e6bVLJQzURptiHtKKcg5M,0x3543c9526dbae7af:0x93839ca2b487d8a6
ChIJRXWWzg_tGGAR5QEIvoJ1pI8,ChIJRXWWzg_tGGAR5QEIvoJ1pI8,0x6018ed0fce967545:0x8fa47582be0801e5
ChIJF7GOkcJZdA4RhK9_kmTL3bk,ChIJF7GOkcJZdA4RhK9_kmTL3bk,0xe7459c2918eb117:0xb9ddcb64927faf84
ChIJf1gDdu7fGmARXe49FsLeCCo,ChIJf1gDdu7fGmARXe49FsLeCCo,0x601adfee7603587f:0x2a08dec2163dee5d
ChIJI5KbWrS6RqoRsZB-TE2DjqY,ChIJI5KbWrS6RqoRsZB-TE2DjqY,0xaa46bab45a9b9223:0xa68e834d4c7e90b1
ChIJz9W8EGyijEIRl69LCRRg4mI,ChIJz9W8EGyijEIRl69LCRRg4mI,0x428ca26c10bcd5cf:0x62e26014094baf97
ChIJ_cqjv0Cpo6kRSJ5h0bhpSAQ,ChIJ_cqjv0Cpo6kRSJ5h0bhpSAQ,0xa9a3a940bfa3cafd:0x44869b8d1619e48
ChIJH5BReQBRGGARD0TFejUheyw,ChIJH5BReQBRGGARD0TFejUheyw,0x601851007951901f:0x2c7b21357ac5440f
ChIJkTK4ItKEz20RxZj6GpxRgsg,ChIJkTK4ItKEz20RxZj6GpxRgsg,0x6dcf84d222b83291:0xc882519c1afa98c5
ChIJS9GuMV_5GGARmct4SzeGS4o,ChIJS9GuMV_5GGARmct4SzeGS4o,0x6018f95f31aed14b:0x8a4b86374b78cb99
ChIJ7btOUdlPGGARuX8eBrhzoT4,ChIJ7btOUdlPGGARuX8eBrhzoT4,0x60184fd9514ebbed:0x3ea173b8061e7fb9
ChIJnYMSVpDmGGAR5IGaOHpGnz8,ChIJnYMSVpDmGGAR5IGaOHpGnz8,0x6018e6905612839d:0x3f9f467a389a81e4
ChIJwRbs9i3hpGURQCBvyd16m8c,ChIJwRbs9i3hpGURQCBvyd16m8c,0x65a4e12df6ec16c1:0xc79b7addc96f2040
ChIJp9zPLbwN6U4RdXbRlCkptPE,ChIJp9zPLbwN6U4RdXbRlCkptPE,0x4ee90dbc2dcfdca7:0xf1b4292994d17675
ChIJr5rifx-3AGAR-KzvuJYF_dQ,ChIJr5rifx-3AGAR-KzvuJYF_dQ,0x6000b71f7fe29aaf:0xd4fd0596b8efacf8
ChIJ_24qYM_hAGARTqDeazbT5-k,ChIJ_24qYM_hAGARTqDeazbT5-k,0x6000e1cf602a6eff:0xe9e7d3366bdea04e
ChIJ9xeWdL4JAWARRsfJLLrFdrk,ChIJ9xeWdL4JAWARRsfJLLrFdrk,0x600109be749617f7:0xb976c5ba2cc9c746
ChIJ2ypC41xxA2ARsp1YxhviIpo,ChIJ2ypC41xxA2ARsp1YxhviIpo,0x6003715ce3422adb:0x9a22e21bc6589db2
ChIJg4DgPoTfAGAR-VaA6nMMedw,ChIJg4DgPoTfAGAR-VaA6nMMedw,0x6000df843ee08083:0xdc790c73ea8056f9
ChIJf_eGrwz0QDURTU4lXCjoopw,ChIJf_eGrwz0QDURTU4lXCjoopw,0x3540f40caf86f77f:0x9ca2e8285c254e4d
ChIJRX7m9_PzQDURq8Ki-HZIGmM,ChIJRX7m9_PzQDURq8Ki-HZIGmM,0x3540f3f3f7e67e45:0x631a4876f8a2c2ab
ChIJd3f4-Rm7qIoRt47SoqHe3OE,ChIJd3f4-Rm7qIoRt47SoqHe3OE,0x8aa8bb19f9f87777:0xe1dcdea1a2d28eb7
ChIJAcy9z7LhAGARZI_tn0wNIoI,ChIJAcy9z7LhAGARZI_tn0wNIoI,0x6000e1b2cfbdcc01:0x82220d4c9fed8f64
ChIJ1wFX_fTfAGAR9xTjkurZqSI,ChIJ1wFX_fTfAGAR9xTjkurZqSI,0x6000dff4fd5701d7:0x22a9d9ea92e314f7
ChIJ6dHR5YJDGGARDqDTqm6euiY,ChIJ6dHR5YJDGGARDqDTqm6euiY,0x60184382e5d1d1e9:0x26ba9e6eaad3a00e
ChIJk0gepSAdAWARViCJdTqR3Wk,ChIJk0gepSAdAWARViCJdTqR3Wk,0x60011d20a51e4893:0x69dd913a75892056
ChIJ2T9rsluRQTUR5dnl5_aLj1U,ChIJ2T9rsluRQTUR5dnl5_aLj1U,0x3541915bb26b3fd9:0x558f8bf6e7e5d9e5
ChIJV9HENVejBGAR4TzSTFscloo,ChIJV9HENVejBGAR4TzSTFscloo,0x6004a35735c4d157:0x8a961c5b4cd23ce1
ChIJfX2W-pGRQTUR-Sxs-uoxBvc,ChIJfX2W-pGRQTUR-Sxs-uoxBvc,0x35419191fa967d7d:0xf70631eafa6c2cf9
ChIJYVJpKLyRQTURtWr3Gqti7CU,ChIJYVJpKLyRQTURtWr3Gqti7CU,0x354191bc28695261:0x25ec62ab1af76ab5
ChIJLYFJtcWNGGAR7ALCCt-Oj5o,ChIJLYFJtcWNGGAR7ALCCt-Oj5o,0x60188dc5b549812d:0x9a8f8edf0ac202ec
ChIJ0evwYSdokqoRExP9Yw50OmI,ChIJ0evwYSdokqoRExP9Yw50OmI,0xaa92682761f0ebd1:0x623a740e63fd1313
ChIJKUgBjjDPGGARmqjMjQCQ1Ew,ChIJKUgBjjDPGGARmqjMjQCQ1Ew,0x6018cf308e014829:0x4cd490008dcca89a
ChIJHaC5YgOPAGARA_5iLSd194w,ChIJHaC5YgOPAGARA_5iLSd194w,0x60008f0362b9a01d:0x8cf775272d62fe03
ChIJjYsavgSNGGARmdmbDEndIhI,ChIJjYsavgSNGGARmdmbDEndIhI,0x60188d04be1a8b8d:0x1222dd490c9bd999
ChIJg4XyeZOzAGARCTSqjVHXaMs,ChIJg4XyeZOzAGARCTSqjVHXaMs,0x6000b39379f28583:0xcb68d7518daa3409
ChIJm0M0GWibiV8RNd9OCVM8mEw,ChIJm0M0GWibiV8RNd9OCVM8mEw,0x5f899b681934439b:0x4c983c53094edf35
ChIJWcIyLE3ZAGARm6VOwHJ5Muw,ChIJWcIyLE3ZAGARm6VOwHJ5Muw,0x6000d94d2c32c259:0xec327972c04ea59b
ChIJTRLzRTmbQTUR2Ut1lqZXPD4,ChIJTRLzRTmbQTUR2Ut1lqZXPD4,0x35419b3945f3124d:0x3e3c57a696754bd9
ChIJKbbI-mqnGWARHbP-JSNBh7A,ChIJKbbI-mqnGWARHbP-JSNBh7A,0x6019a76afac8b629:0xb087412325feb31d
ChIJLaDmFq_VuCARECggXh6RXEQ,ChIJLaDmFq_VuCARECggXh6RXEQ,0x20b8d5af16e6a02d:0x445c911e5e202810
ChIJmaVqCmMvAWARvllTTi9Q9Eg,ChIJmaVqCmMvAWARvllTTi9Q9Eg,0x60012f630a6aa599:0x48f4502f4e5359be
ChIJjYRm8OeNGGARpkq6b5rT_P4,ChIJjYRm8OeNGGARpkq6b5rT_P4,0x60188de7f066848d:0xfefcd39a6fba4aa6
