レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
172,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,堀尾博幸,2025-09-03T01:37:58.735Z,"遺体搬送の方、打ち合わせ担当の方、葬儀当日の担当の方、皆さんとても親切で暖かな対応をしていただきました。
こちらにお願いして本当に良かったです。
母の最期を気持ちよく見送ることができました。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT201UWNGTkRORmN4ZVVneWMwdDZiemxxV1ZZdFdWRRAB
173,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,mei Iihara,2025-11-05T00:02:41.662Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xaQ2MyMDFPRmc0VlhWeE5sWkpORU5aYjBKeGJYYxAB
174,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,nikky nikky,2025-11-04T04:43:35.506Z,"慌ただしい中、明朗会計で非常に心強くありました。
式場も遺族がひとつ所に集まれる温まるサイズと間取りで、よい最後のお別れを迎えることができました。
スタッフの気遣いも素晴らしく、ぜひお薦めしたいです。",,Ci9DQUlRQUNvZENodHljRjlvT25JNE9XNWFkRjl1U0hkZlZXMWxiMnczWkVkS1RuYxAB
175,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,仲野加代子,2025-10-30T00:02:44.695Z,大変ご丁寧に対応して頂き感謝しております。ありがとうございます。,,Ci9DQUlRQUNvZENodHljRjlvT25CWExXOWpkMjB6ZUVoRGJFZGFjRlZVUzBSWVJWRRAB
176,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,hiro onishi,2025-10-27T00:34:23.868Z,とても丁寧な対応ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT21ReFVFSk1WV3BJU1hvNFIySkVPRFpMV25WTlpYYxAB
177,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,チャイヤッコチャコ,2025-10-18T23:30:13.900Z,"随分前に数回相談させて頂いておりました
その際の希望内容を記録して頂いていたため、このたび実際に利用した際、大変スムーズに打ち合わせが進み、滞りなく済ませることができました
大変わかりやすく、親切で温かいご対応、ありがとうございました",,ChdDSUhNMG9nS0VLR2ZuT1dDa2ZQc3lBRRAB
178,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,森山真世,2025-10-13T05:27:57.985Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xaWE1tbGxTVkIyV0VObk4xWlNkRmw0TjFSRVUxRRAB
179,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,今井亜希子,2025-10-01T06:07:43.758Z,担当の大島さんには大変丁寧にご対応いただきました。おかげ様でお通夜から家族で大切な時間を過ごすことができました。,,Ci9DQUlRQUNvZENodHljRjlvT2tGV1NDMXBZMDU1WDJsVVIwcGtaSE5tWm1oc2MyYxAB
180,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,Hinako Davis,2025-10-01T06:07:09.636Z,皆さんとてもご親切でした。ありがとうございます。,,Ci9DQUlRQUNvZENodHljRjlvT2xsV2VVMTJhbmR2V21OaFNtVnBOMnB6V21acE5VRRAB
181,122,ChIJRYGwUKUrC18RkAjaxDjBFtA,5,今井理人,2025-10-01T06:06:50.917Z,1泊2日でゆっくり滞在できました　葬儀・火葬場の往復もスムーズで　大島さん他みなさんにお世話になりました,,Ci9DQUlRQUNvZENodHljRjlvT2xSMGEwNU9MVUowVTIxMFRrNUZka3BWY0hGblRtYxAB
182,118,ChIJ1Rp_es8pC18RSiw_55riNg8,4,もい,2026-02-18T03:01:03.851Z,"事前相談の段階からとても親身に話を聞いていただきました。
費用や流れも分かりやすく説明してもらえ、不安がかなり軽減されました。
スタッフの方の対応も終始丁寧で安心してお任せできました。",,Ci9DQUlRQUNvZENodHljRjlvT2trelVYQXpSMUpNVEdKemJURjFSR2QxYzJGQ01VRRAB
183,118,ChIJ1Rp_es8pC18RSiw_55riNg8,5,sa s,2026-01-15T03:44:40.019Z,"どのスタッフの方も言葉遣いが丁寧で、細かいところまで気を配ってくださいました。
悲しみの中にいる家族への配慮が随所に感じられ、安心してすべてをお任せできました。",,Ci9DQUlRQUNvZENodHljRjlvT2xsa1pVWlhjR3A1V1dWQ1F6ZEdWMXBYTldOWlJuYxAB
184,118,ChIJ1Rp_es8pC18RSiw_55riNg8,5,Mai N,2025-12-17T10:49:39.722Z,"父の直葬で利用しました。
深夜の連絡でもすぐ対応いただき、最初から最後まで安心してお任せできました。
説明も分かりやすく誠実な対応でした。",,Ci9DQUlRQUNvZENodHljRjlvT2xoVVZUTTNXR0ZNZDFkSmVYZHJVV2xqTkRKeWNVRRAB
185,118,ChIJ1Rp_es8pC18RSiw_55riNg8,5,大井映惠,2025-11-20T04:10:07.187Z,"低価格プランを利用しましたが、サービス内容はとても充実していました。
搬送車も自社で保有しており、深夜でも迅速に対応していただけるので、遠方の親族も安心して利用できました。
祭壇や式場の雰囲気も良く、故人を温かく見送ることができました。",,Ci9DQUlRQUNvZENodHljRjlvT21kSmFtdENVblEwWWpaMVozWkdTbGhNVDJseVFsRRAB
186,118,ChIJ1Rp_es8pC18RSiw_55riNg8,5,ゆこたか,2025-10-24T07:26:18.243Z,"家族全員が心穏やかにお別れすることができました。
スタッフの方々の丁寧な対応も印象的で、また何かあればお願いしたいと思います。",,Ci9DQUlRQUNvZENodHljRjlvT2sxNVl6WkhURmN0ZW1wQ1ZGTlhPVE15VUdOVFJXYxAB
187,118,ChIJ1Rp_es8pC18RSiw_55riNg8,5,イチゴジャム詰め焼き鯖,2025-09-29T02:33:27.106Z,「費用面の安心」と「心のこもった対応」を両立している葬儀社さんだと思います。迷っている方にはぜひおすすめしたいです。,,Ci9DQUlRQUNvZENodHljRjlvT201MmVYQTFiMUl6V1VGV1JUZFFSREZQT1ZKa1UxRRAB
188,447,ChIJbZ8JiNnlDF8RYKCpbFuHWaU,5,霞堅志郎,2025-12-24T13:22:45.895Z,スタッフの細かい気遣いや丁寧対応に感謝です🙇,,Ci9DQUlRQUNvZENodHljRjlvT25CMllYSk9jbWR4UjBOWVN5MXdMVlowVUZSVVlXYxAB
189,453,ChIJFfYkGnXnDF8Rs3GaJniF7P4,5,ちま,2026-01-27T06:52:31.662Z,とても丁寧に優しく寄り添って下さり良かったです。葬儀後も担当の方に香典返しの件など相談する事が出来助かりました。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2taalpISlVVSEozTFhGWlZIQldSMDB3TmpWeWRWRRAB
190,453,ChIJFfYkGnXnDF8Rs3GaJniF7P4,4,福士聡貴,2026-01-10T06:27:31.019Z,親切、丁寧に対応していただきました,,Ci9DQUlRQUNvZENodHljRjlvT2tOSFluaDBNM0V0ZFZGT1VtcGtUSGgxTWtKU2MyYxAB
191,453,ChIJFfYkGnXnDF8Rs3GaJniF7P4,5,美也子小泉,2025-10-02T07:06:59.264Z,,,Ci9DQUlRQUNvZENodHljRjlvT2pCT1RYSnVkemhSWW5VME5XRnBVa05qTWpGM1gyYxAB
192,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,sa sa,2026-02-24T21:00:41.859Z,突然のことで動揺している中、最初から最後まで丁寧に対応していただき、本当に助かりました。こちらの事情をくみ取ってくださり、無理のない形で葬儀を進めていただけたことに感謝しています。担当してくださった江蔵さんのおかげで、安心して母を見送ることができました。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2t4bFpVRjBVMXBYYVZGSGFrMUtYMk5YTjJGMU9IYxAB
193,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,ミト,2026-01-26T06:42:10.096Z,,,Ci9DQUlRQUNvZENodHljRjlvT21oalptWXpNVkpYWkZwUVZGVjVNMVZHT0RRd1ZuYxAB
194,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,寺田聡美,2026-01-24T09:02:35.410Z,,,Ci9DQUlRQUNvZENodHljRjlvT21OT2FpMVljMFJzTkZKSVdVY3hhRFJvYmtoUlQyYxAB
195,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,市原慎也,2026-01-12T01:32:20.429Z,昨年12月31日に父が亡くなり、北海葬祭にご対応いただきました。年末年始の最中、担当していただいた江蔵さんには大変良くして頂きとても感謝しております。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2xodlptbGpZVnB2YUMxVk1WOW5ZV2xqU1ZaME4wRRAB
196,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,- ga2.hiromi -,2025-12-24T14:12:11.424Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xGaVUydEZXVE5NWTA0MlozVXRZVGxrV2tsM1JFRRAB
197,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,佐藤理砂,2025-12-23T06:50:09.512Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xSMlFWTnBiMVJwZEV0NE1IQlJaSFJMWDJ4a1pHYxAB
198,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,クラモトアキヒロ,2025-12-09T03:18:30.615Z,スタッフの軸丸さんには大変お世話になりました。こちらのお願いにも快く対応していただき大変助かりました。色々不安ななか心強かったですよ。ありがとうございました！,,Ci9DQUlRQUNvZENodHljRjlvT21vMGFTMUVkbEZGTVZWdGQxY3llbWh5UTIxSE5IYxAB
199,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,ベアサブ,2025-12-06T11:50:17.525Z,川村一也さん。ありがとうございます。,,Ci9DQUlRQUNvZENodHljRjlvT21GeVRrdGpiMHh0ZWxvNFR6WmtkVk5WTkVwc1lVRRAB
200,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,本間明美,2025-11-01T09:04:52.865Z,感謝祭に伺いました。館内もとても綺麗で皆さん親切でした。勧誘される訳でもないのに色々安く買わせてもらってしまって良いのかな？という感じです。また春も伺います。,,Ci9DQUlRQUNvZENodHljRjlvT2xGdFlsVjBaMHQxVkZKblZsQjBlRmxzVjBGUFdHYxAB
201,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,本間雅之,2025-11-01T08:58:49.613Z,500円で写真を撮ってもらって商品も買えて大変ありがたく思いました。写真の女性がとても優しかったです。,,Ci9DQUlRQUNvZENodHljRjlvT21oUmREVk5kMm8xYm01dFVFZEdjazlFTjFsbWNtYxAB
202,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,4,佐々木静江,2025-11-01T01:52:50.601Z,,,Ci9DQUlRQUNvZENodHljRjlvT25CaWRVWlRkell5VFdFdFJYTnpabVpYWjNFeVZuYxAB
203,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,4,yui,2025-10-11T12:51:25.390Z,,,Ci9DQUlRQUNvZENodHljRjlvT25wV01HaFJObkJ2YkRKclltMXJlRWgwUmpKUmMxRRAB
204,112,ChIJZ6BSUMcnC18RgOvqCy0cQmQ,5,稲上優子,2025-10-08T10:53:16.280Z,"親戚の葬儀に行ったのですが、館内は広くてとても清潔でした。
葬儀のスタッフの方もとても親切で良かったです。",,Ci9DQUlRQUNvZENodHljRjlvT2w5eGIzbEhVVE5sYUdaZlVFbFRhazEzVjFsaE5WRRAB
205,111,ChIJrQlPbLsoC18RFL5pWSlr1-Y,5,おかあさん,2026-02-14T04:38:11.235Z,,,Ci9DQUlRQUNvZENodHljRjlvT25GSFgxcENVMWhyTkVkeVdVRmhaMTh0UjFWaVZIYxAB
206,111,ChIJrQlPbLsoC18RFL5pWSlr1-Y,1,藤山典昭,2026-02-10T11:39:14.712Z,般若心経を間違えるお坊さんがいたけど｡勉強足りないね。,,Ci9DQUlRQUNvZENodHljRjlvT2psemNEa3dRa0l3UjNaNE9VNU9aVnBDYkhsRFNHYxAB
207,111,ChIJrQlPbLsoC18RFL5pWSlr1-Y,5,HIROMI A,2025-09-05T14:39:57.251Z,"両親がお世話になりました。
母はこの夏に十三回忌、父は来年6月に十三回忌になります。

何も分からず混乱していた中、親身に対応していただき本当に感謝しています。

母の時本当に良くして頂き、父の時は間がそんなに開かなかったのもあり覚えていただいていて、更にきめ細やかな対応をしていただき感謝しています。

誠実さ、親身な対応、内容の対応の幅の広さ、臨機応変さ、全てに感謝しています。
周りにも勧めていますし、私の時も必ずこちらでとお願いしています。

またご縁がありましたらよろしくお願いします。
本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21aSlZtdFVOazk0T1ZSM1JuTmxhak5oUWxveFRtYxAB
208,128,ChIJU9-2o5opC18R5nXcj_I1f8A,5,ねこりんご,2025-12-29T03:19:44.837Z,"悪い口コミがあるのが信じられないです。本当に良くして頂きました。
病院から斎場に連れてきて下さったスタッフさんも、私が動揺しているのを察して色々助言を下さったり、直葬を選択したのですが、綺麗なお部屋で火葬まで一緒に寝泊まりできたし
コーディネーターの方も葬儀扶助内に収まる様に一緒に考えて下さり、本当に感謝しています。",,Ci9DQUlRQUNvZENodHljRjlvT25wU01WUjNPREZWTUhCeU9FNDNWM1YyVEdSUFJVRRAB
209,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,1,Kura Rai,2025-12-19T12:16:43.187Z,"故人である母のエンディングノートに「おくりびとのお葬式で行いたい」と記載があったため、こちらを利用しましたが、結果として非常に後味の悪い経験になりました。

公式HPでは、1日葬プラン・メンバー会員価格が約28万円と記載されており、オプションを含めても40万円前後を想定していました。
母自身も「子どもに迷惑をかけたくない」という遺言を残しており、不要なものはすべて削り、できる限りシンプルな内容を希望しました。

しかし実際には、打ち合わせの中で
「これは外せません」「これは必須です」
といった強い口調での営業が繰り返され、冷静に判断できる状況ではありませんでした。
その中で「祭壇は最低でも20万円以上のものを選ぶ決まりがある」と説明されましたが、後日確認したところ、そのような決まりは存在しないと分かりました。

結果的に請求額は約120万円。
小規模な葬儀であるにもかかわらず、事前の説明やHPの記載からは大きくかけ離れた金額でした。

さらに忘れられないのが、警察で母の遺体確認を行った際のことです。
担当者が母の遺体を運びながら談笑し、声を出して笑っていた姿を見て、大きな衝撃を受けました。
当時は「価格を抑えた葬儀会社だから仕方がないのか」と自分を納得させようとしましたが、結果的には高額な費用を支払っており、対応・配慮・営業姿勢のいずれを取っても納得できるものではありませんでした。

大切な人を見送る場で、遺族がこのような思いをすることが本当に残念です。
少なくとも私自身は、二度と利用することはありませんし、同じ思いをする方が一人でも減ることを願い、投稿します。",,Ci9DQUlRQUNvZENodHljRjlvT21KSlYxZFBOMFozU0Rod01uQmpPRmRaYlc5U2NYYxAB
210,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,相馬七生,2025-12-08T06:13:34.549Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xwNUxWVlhia0ZrV0ZoMlVYZE1TMjl5VERCWGVrRRAB
211,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,レオナルドゆうちゃん,2025-12-05T05:49:52.682Z,,,Ci9DQUlRQUNvZENodHljRjlvT2tkMlpETlFNWFl6VFVvMFREVTNSSGRJYjJGNlVIYxAB
212,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,河村康祐,2025-12-05T05:49:14.074Z,皆さん丁寧で、故人と親戚でゆっくり過ごすことができました。,,Ci9DQUlRQUNvZENodHljRjlvT25rM1pqaGljVGhIZDJKSGEzVnNkMGR0TTFKa1UwRRAB
213,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,岩田早苗,2025-12-02T05:26:21.779Z,細かなことまで相談にのっていただき助かりました。,,Ci9DQUlRQUNvZENodHljRjlvT2tSblYyRXpUWFI1YURKQ09URlNZMlJIYnpnMFNuYxAB
214,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,emi M,2025-11-27T04:15:26.468Z,急な対応にも笑顔で対応していただき、希望通りのお葬式ができました。,,Ci9DQUlRQUNvZENodHljRjlvT25GWWVWazFlSFY0YUZGUlVXNURYMFZ1WkZaeGMxRRAB
215,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,ああ,2025-11-27T01:28:14.252Z,,,Ci9DQUlRQUNvZENodHljRjlvT2tseVlVMVZSbFJsVGkwelV6aHNiMXB3U2t4MWRWRRAB
216,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,4,佐藤理恵,2025-11-18T07:22:52.098Z,,,Ci9DQUlRQUNvZENodHljRjlvT21OWlluQTRZblI0UkMxd2MwWkViMlJPYlhsWVpIYxAB
217,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,和秀早川,2025-11-09T00:35:43.520Z,家族の意向を理解して頂き素晴らしい葬儀になりました。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT21KWlpFWlNZelJmU0VJdGVUZHFaSE5RYUdGemVuYxAB
218,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,kotekoha,2025-11-06T02:17:34.691Z,"とても親切にしていただきました。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2xVdGVGUXdiV2hpUkRGS2FXUnpSek5rV1ZGdmIyYxAB
219,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,4,出口央江,2025-11-02T02:55:19.478Z,初めてのことで､アドバイスをいただき､助かりました。,,Ci9DQUlRQUNvZENodHljRjlvT2xOeFNUTk9WVFZyY1ZJd1JUWjNkelI2YlU1TVNtYxAB
220,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,4,影のぴょん丸,2025-10-29T04:18:54.380Z,"短い時間でしたがお世話になりました。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2xsT2RXOXFTR05QWmxsM05YQk1UMGRGT1V4SldVRRAB
221,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,香菜,2025-10-23T00:12:41.543Z,今まで見たこともないような最新の湯灌の儀式を体験しました。丁寧な説明と話しやすいスタッフの方でアットホームな感じで行うことができ満足でした。どうもありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT21aelZtNXVNRTFvYzNwNU0yMDRhbEF3V1VOVGFrRRAB
222,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,ななしの,2025-10-23T00:11:28.569Z,"喪主である叔母が常に駐車場が満車で気になっていたとのことで、祖母の通夜･告別式で利用させていただきました。
細やかな心遣いや、お食事がとても美味しく、通夜に来ていただいた親族に好評でした。",,Ci9DQUlRQUNvZENodHljRjlvT21jelpsVk1PWGxHZG5oNVJtRjNWVmxDTWxWaU1HYxAB
223,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,hinokine,2025-10-12T01:39:03.519Z,"親切にとてもよくしていただきました
ありがとうございました",,Ci9DQUlRQUNvZENodHljRjlvT21ab2NIUTVkekJKYkdONmNqZHZXamRMVUZwS1NIYxAB
224,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,4,Kazuo Otaki,2025-10-09T08:28:04.150Z,事前打ち合わせから､式の終了まで､スムーズに行って頂き､安心して天国へ送り出す事ができました。,,Ci9DQUlRQUNvZENodHljRjlvT2xaNlpqZENaSGRpTjNSUE0yNUliWEJYUVhOU1dIYxAB
225,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,T. Koni,2025-10-06T07:02:08.797Z,,,Ci9DQUlRQUNvZENodHljRjlvT25KME5XeFhMVUZZVEV0eGNHRkhTMVJ5YmtKa2RIYxAB
226,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,4,WaWa D,2025-09-24T11:30:45.303Z,"生前に相談させていただいた際の代金と実際に見積りをいただいた代金に倍以上の差があったのが残念でしたが、斎場スタッフの方々の心遣い、深夜のご対応等、それ以外の対応には感謝しております。
相談して1週間も経たずに急逝した事もあり、バタバタした中でご対応いただけたのは本当にありがたかったのですが、スタッフ間での伝達不足があったりしたので、事前に詳細な見積りをいただけていればよかったなと思いました。

ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pkRmVVNDBla1Z4ZEhkVFNUTTBWRlV5V1doYU9FRRAB
227,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,蛯子要,2025-09-13T00:23:04.132Z,母の好きな物をご用意いただき 、とてもありがたかった。,,Ci9DQUlRQUNvZENodHljRjlvT2tSelkzQjBlbE5JZFRKd1gxTXRhMmRwVlhGYVVHYxAB
228,130,ChIJ62D4uEUqC18RsRG6PT_E4KE,5,カズミツチハシ,2025-09-07T13:16:40.901Z,"9月6日からこちらでお世話になりました。
親族の急な要望にも親身にご対応いただきました。お陰様でしっかり故人を偲ぶ事が出来ました。本当に有り難うございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pkcFIxUTViRU10VlROSGRsWnJTRjlDTTNKek5rRRAB
